event-id,visible,timestamp,location-long,location-lat,location-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
1006443840,true,2010-07-20 20:16:00.000,-88.30668371373561,39.99620841258554,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388453.99999995285,4428153.999999962,"16N","Central Daylight Time",2010-07-20 15:16:00.000
1006443841,true,2010-07-22 07:41:00.000,-88.30622628139021,39.99617753203488,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388492.99999995343,4428149.999999964,"16N","Central Daylight Time",2010-07-22 02:41:00.000
1006443842,true,2010-07-22 14:52:00.000,-88.30656625607499,39.99619171816804,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388463.9999999533,4428151.999999962,"16N","Central Daylight Time",2010-07-22 09:52:00.000
1006443843,true,2010-07-23 05:45:00.000,-88.304701909552,39.99609560119935,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388622.99999995355,4428138.999999962,"16N","Central Daylight Time",2010-07-23 00:45:00.000
1006443844,true,2010-07-23 06:46:00.000,-88.303437589662,39.996136857142126,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388730.99999995244,4428141.999999964,"16N","Central Daylight Time",2010-07-23 01:46:00.000
1006443845,true,2010-07-24 09:23:00.000,-88.30628518181099,39.99619488689376,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388487.99999995227,4428151.999999963,"16N","Central Daylight Time",2010-07-24 04:23:00.000
1006443846,true,2010-07-30 13:10:00.000,-88.3042453355289,39.99610975014488,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388661.99999995355,4428139.999999964,"16N","Central Daylight Time",2010-07-30 08:10:00.000
1006443847,true,2010-08-05 18:00:00.000,-88.30612105017849,39.99618772753988,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388501.99999995047,4428150.999999963,"16N","Central Daylight Time",2010-08-05 13:00:00.000
1006443848,true,2010-08-10 22:21:00.000,-88.30612105017849,39.99618772753988,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388501.99999995047,4428150.999999963,"16N","Central Daylight Time",2010-08-10 17:21:00.000
1006443849,true,2010-08-17 20:30:00.000,-88.30542904658223,39.99614146865739,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388560.9999999514,4428144.999999963,"16N","Central Daylight Time",2010-08-17 15:30:00.000
1006443850,true,2010-08-28 07:15:00.000,-88.30656625607499,39.99619171816804,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388463.9999999533,4428151.999999962,"16N","Central Daylight Time",2010-08-28 02:15:00.000
1006443851,true,2010-09-04 13:15:00.000,-88.30612105017849,39.99618772753988,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388501.99999995047,4428150.999999963,"16N","Central Daylight Time",2010-09-04 08:15:00.000
1006443852,true,2010-09-06 17:15:00.000,-88.30312692811212,39.99581601262488,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388756.999999953,4428105.999999963,"16N","Central Daylight Time",2010-09-06 12:15:00.000
1006443853,true,2010-09-12 15:43:00.000,-88.30421465698352,39.99634433977099,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388664.99999995227,4428165.999999963,"16N","Central Daylight Time",2010-09-12 10:43:00.000
1006443854,true,2010-09-15 18:08:00.000,-88.30324181572452,39.99569759845094,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388746.9999999527,4428092.999999963,"16N","Central Daylight Time",2010-09-15 13:08:00.000
1006443855,true,2010-09-20 18:28:00.000,-88.30316781244608,39.993653296647736,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388749.99999995314,4427865.999999964,"16N","Central Daylight Time",2010-09-20 13:28:00.000
1006443856,true,2010-09-23 13:55:00.000,-88.30316781244608,39.993653296647736,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388749.99999995314,4427865.999999964,"16N","Central Daylight Time",2010-09-23 08:55:00.000
1006443857,true,2010-09-23 20:15:00.000,-88.30451160829647,39.994097656897914,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388635.99999995274,4427916.999999963,"16N","Central Daylight Time",2010-09-23 15:15:00.000
1006443858,true,2010-09-23 23:33:00.000,-88.30399529276572,39.994049411481726,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388679.9999999518,4427910.999999963,"16N","Central Daylight Time",2010-09-23 18:33:00.000
1006443859,true,2010-09-24 11:47:00.000,-88.30312182448571,39.99369886080089,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388753.99999995297,4427870.999999964,"16N","Central Daylight Time",2010-09-24 06:47:00.000
1006443860,true,2010-09-27 13:45:00.000,-88.30321013702608,39.99403121557911,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388746.9999999539,4427907.999999963,"16N","Central Daylight Time",2010-09-27 08:45:00.000
1006443861,true,2010-09-29 14:07:00.000,-88.30244391095292,39.99130998026944,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388807.9999999521,4427604.999999963,"16N","Central Daylight Time",2010-09-29 09:07:00.000
1006443862,true,2010-09-29 19:47:00.000,-88.30320363037679,39.993688931467695,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388746.9999999521,4427869.999999965,"16N","Central Daylight Time",2010-09-29 14:47:00.000
1006443863,true,2010-10-01 11:50:00.000,-88.30242134527366,39.99135528091321,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388809.9999999529,4427609.999999964,"16N","Central Daylight Time",2010-10-01 06:50:00.000
1006443864,true,2010-10-04 11:44:00.000,-88.30243271367225,39.99133713433352,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388808.99999995134,4427607.999999963,"16N","Central Daylight Time",2010-10-04 06:44:00.000
1006443865,true,2010-10-05 14:25:00.000,-88.302457503818,39.99140893096945,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388806.9999999517,4427615.999999964,"16N","Central Daylight Time",2010-10-05 09:25:00.000
1006443866,true,2010-10-05 23:46:00.000,-88.302504517454,39.99141741197782,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388802.9999999528,4427616.999999963,"16N","Central Daylight Time",2010-10-05 18:46:00.000
1006443867,true,2010-10-06 11:49:00.000,-88.30251537247473,39.9913722429415,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388801.9999999528,4427611.999999964,"16N","Central Daylight Time",2010-10-06 06:49:00.000
1006443868,true,2010-10-06 23:45:00.000,-88.30248126731085,39.99142668270057,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388804.99999995227,4427617.999999963,"16N","Central Daylight Time",2010-10-06 18:45:00.000
1006443869,true,2010-10-07 11:54:00.000,-88.3029760867416,39.99404285680861,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388766.99999995204,4427908.999999964,"16N","Central Daylight Time",2010-10-07 06:54:00.000
1006443870,true,2010-10-07 23:42:00.000,-88.30314332859848,39.992365227275634,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388749.99999995227,4427722.999999964,"16N","Central Daylight Time",2010-10-07 18:42:00.000
1006443871,true,2010-10-08 11:42:00.000,-88.30246852998415,39.99137276942014,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388805.9999999519,4427611.999999963,"16N","Central Daylight Time",2010-10-08 06:42:00.000
1006443872,true,2010-10-08 23:31:00.000,-88.30245733270371,39.99139992348632,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388806.99999995163,4427614.999999964,"16N","Central Daylight Time",2010-10-08 18:31:00.000
1006443873,true,2010-10-11 23:51:00.000,-88.30245699047536,39.99138190852002,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388806.99999995285,4427612.999999964,"16N","Central Daylight Time",2010-10-11 18:51:00.000
1006443874,true,2010-10-12 17:27:00.000,-88.30250366185221,39.99137237456294,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388802.99999995186,4427611.999999965,"16N","Central Daylight Time",2010-10-12 12:27:00.000
1006443875,true,2010-10-18 16:11:00.000,-88.30313897985334,39.992752680555945,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388750.99999995256,4427765.999999962,"16N","Central Daylight Time",2010-10-18 11:11:00.000
1006443876,true,2010-10-19 15:51:00.000,-88.3033983449774,39.995921072980245,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388733.9999999519,4428117.999999964,"16N","Central Daylight Time",2010-10-19 10:51:00.000
1006443877,true,2010-10-19 17:40:00.000,-88.30322349312866,39.99473379868892,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388746.9999999517,4427985.999999963,"16N","Central Daylight Time",2010-10-19 12:40:00.000
1006443878,true,2010-10-20 16:10:00.000,-88.30249446630928,39.99335454698208,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388806.9999999523,4427831.999999963,"16N","Central Daylight Time",2010-10-20 11:10:00.000
1006443879,true,2010-10-21 15:32:00.000,-88.30252994146365,39.99337216706052,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388803.99999995204,4427833.999999964,"16N","Central Daylight Time",2010-10-21 10:32:00.000
1006443880,true,2010-10-21 23:28:00.000,-88.30250617727039,39.9933544153562,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388805.99999995227,4427831.999999963,"16N","Central Daylight Time",2010-10-21 18:28:00.000
1006443881,true,2010-10-22 13:45:00.000,-88.30321143946836,39.99471591544053,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388747.9999999509,4427983.999999963,"16N","Central Daylight Time",2010-10-22 08:45:00.000
1006443882,true,2010-10-22 17:00:00.000,-88.30276832607765,39.996054288977874,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388787.9999999518,4428131.999999964,"16N","Central Daylight Time",2010-10-22 12:00:00.000
1006443883,true,2010-10-22 23:13:00.000,-88.3032233218936,39.99472479121372,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388746.99999995227,4427984.999999964,"16N","Central Daylight Time",2010-10-22 18:13:00.000
1006443884,true,2010-10-25 18:50:00.000,-88.30312786072757,39.986004758350965,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388740.99999995256,4427016.999999962,"16N","Central Daylight Time",2010-10-25 13:50:00.000
1006443885,true,2010-10-26 12:19:00.000,-88.30251788823139,39.99335428372913,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388804.99999995227,4427831.999999963,"16N","Central Daylight Time",2010-10-26 07:19:00.000
1006443886,true,2010-10-26 21:42:00.000,-88.30322349312866,39.99473379868892,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388746.9999999517,4427985.999999963,"16N","Central Daylight Time",2010-10-26 16:42:00.000
1006443887,true,2010-10-27 15:24:00.000,-88.30314031620519,39.99467166825009,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388753.9999999513,4427978.999999963,"16N","Central Daylight Time",2010-10-27 10:24:00.000
1006443888,true,2010-10-27 18:57:00.000,-88.30319746628535,39.99336466228997,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388746.9999999525,4427833.999999964,"16N","Central Daylight Time",2010-10-27 13:57:00.000
1006443889,true,2010-10-28 16:36:00.000,-88.30254199470228,39.993390050390495,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388802.99999995256,4427835.999999963,"16N","Central Daylight Time",2010-10-28 11:36:00.000
1006443890,true,2010-10-28 20:40:00.000,-88.30322315065862,39.9947157837385,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388746.9999999519,4427983.999999963,"16N","Central Daylight Time",2010-10-28 15:40:00.000
1006443891,true,2010-10-29 15:27:00.000,-88.30318767462707,39.99469816389031,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388749.99999995256,4427981.999999964,"16N","Central Daylight Time",2010-10-29 10:27:00.000
1006443892,true,2010-10-29 19:34:00.000,-88.30320698742604,39.99448172107865,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",388747.99999995355,4427957.999999963,"16N","Central Daylight Time",2010-10-29 14:34:00.000
1006443893,true,2010-11-01 18:13:00.000,-88.29436217948297,39.99504933884312,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",389503.9999999537,4428009.999999965,"16N","Central Daylight Time",2010-11-01 13:13:00.000
1006443894,true,2010-11-02 20:48:00.000,-88.2944667306426,39.995003123991374,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",389494.999999954,4428004.999999966,"16N","Central Daylight Time",2010-11-02 15:48:00.000
1006443895,true,2010-11-03 17:03:00.000,-88.29460828662701,39.99505559911576,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",389482.9999999545,4428010.999999965,"16N","Central Daylight Time",2010-11-03 12:03:00.000
1006443896,true,2010-11-04 14:13:00.000,-88.29464410093158,39.9950912366325,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",389479.99999995454,4428014.999999965,"16N","Central Daylight Time",2010-11-04 09:13:00.000
1006443897,true,2010-11-04 17:44:00.000,-88.29459538461465,39.99499267740927,16.6,"radio-transmitter","Neovison vison","150.071","3","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",389483.9999999553,4428003.999999965,"16N","Central Daylight Time",2010-11-04 12:44:00.000
1006443898,true,2010-11-03 18:02:00.000,-88.10959625787638,40.089537742564275,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405407.9999999789,4438284.999999986,"16N","Central Daylight Time",2010-11-03 13:02:00.000
1006443899,true,2010-11-04 14:48:00.000,-88.10833021231183,40.08380188226711,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405507.9999999792,4437646.999999986,"16N","Central Daylight Time",2010-11-04 09:48:00.000
1006443900,true,2010-11-04 18:26:00.000,-88.10893928023333,40.08736376619989,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405460.99999997887,4438042.999999986,"16N","Central Daylight Time",2010-11-04 13:26:00.000
1006443901,true,2010-11-08 23:38:00.000,-88.10898864501189,40.08823720286626,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405457.99999997945,4438139.999999986,"16N","Central Standard Time",2010-11-08 17:38:00.000
1006443902,true,2010-11-09 14:10:00.000,-88.10902499877369,40.08830892977349,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405454.9999999795,4438147.999999984,"16N","Central Standard Time",2010-11-09 08:10:00.000
1006443903,true,2010-11-10 18:57:00.000,-88.11005451773403,40.09030815739561,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405369.9999999793,4438370.999999987,"16N","Central Standard Time",2010-11-10 12:57:00.000
1006443904,true,2010-11-11 17:41:00.000,-88.10897779416425,40.08829136300063,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405458.9999999793,4438145.999999985,"16N","Central Standard Time",2010-11-11 11:41:00.000
1006443905,true,2010-11-15 14:43:00.000,-88.11003106095046,40.090308382203,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405371.9999999788,4438370.999999986,"16N","Central Standard Time",2010-11-15 08:43:00.000
1006443906,true,2010-11-16 18:05:00.000,-88.11003135364716,40.09032639813775,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405371.99999998027,4438372.999999985,"16N","Central Standard Time",2010-11-16 12:05:00.000
1006443907,true,2010-11-17 20:06:00.000,-88.10897764796528,40.08828235502688,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405458.9999999789,4438144.999999986,"16N","Central Standard Time",2010-11-17 14:06:00.000
1006443908,true,2010-11-18 19:09:00.000,-88.1075021493541,40.08336834313592,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405577.99999998097,4437597.999999985,"16N","Central Standard Time",2010-11-18 13:09:00.000
1006443909,true,2010-11-19 18:42:00.000,-88.10851357341573,40.08425960597745,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405492.99999998027,4437697.999999985,"16N","Central Standard Time",2010-11-19 12:42:00.000
1006443910,true,2010-11-23 14:40:00.000,-88.10850213828688,40.08427773417471,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405493.99999997957,4437699.999999986,"16N","Central Standard Time",2010-11-23 08:40:00.000
1006443911,true,2010-11-23 19:51:00.000,-88.10850184605586,40.084259718211754,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405493.9999999797,4437697.999999986,"16N","Central Standard Time",2010-11-23 13:51:00.000
1006443912,true,2010-11-24 15:15:00.000,-88.11007797451735,40.09030793258347,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405367.9999999778,4438370.999999986,"16N","Central Standard Time",2010-11-24 09:15:00.000
1006443913,true,2010-11-29 14:55:00.000,-88.10849011869593,40.084259830444886,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405494.9999999789,4437697.999999986,"16N","Central Standard Time",2010-11-29 08:55:00.000
1006443915,true,2010-11-29 17:25:00.000,-88.11003106095046,40.090308382203,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405371.9999999788,4438370.999999986,"16N","Central Standard Time",2010-11-29 11:25:00.000
1006443914,true,2010-11-29 20:53:00.000,-88.10847839133591,40.084259942676816,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405495.99999997905,4437697.999999986,"16N","Central Standard Time",2010-11-29 14:53:00.000
1006443916,true,2010-11-30 07:14:00.000,-88.11003106095046,40.090308382203,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405371.9999999788,4438370.999999986,"16N","Central Standard Time",2010-11-30 01:14:00.000
1006443917,true,2010-11-30 14:44:00.000,-88.1100666851848,40.090335068891925,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405368.9999999788,4438373.999999987,"16N","Central Standard Time",2010-11-30 08:44:00.000
1006443918,true,2010-11-30 20:08:00.000,-88.1100666851848,40.090335068891925,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405368.9999999788,4438373.999999987,"16N","Central Standard Time",2010-11-30 14:08:00.000
1006443919,true,2010-12-01 14:46:00.000,-88.1100666851848,40.090335068891925,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405368.9999999788,4438373.999999987,"16N","Central Standard Time",2010-12-01 08:46:00.000
1006443920,true,2010-12-01 21:58:00.000,-88.1100666851848,40.090335068891925,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405368.9999999788,4438373.999999987,"16N","Central Standard Time",2010-12-01 15:58:00.000
1006443921,true,2010-12-02 16:19:00.000,-88.10853673589527,40.08424136554246,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405490.99999997986,4437695.999999986,"16N","Central Standard Time",2010-12-02 10:19:00.000
1006443922,true,2010-12-03 17:28:00.000,-88.1084791218985,40.084304982584456,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405495.99999997806,4437702.999999986,"16N","Central Standard Time",2010-12-03 11:28:00.000
1006443923,true,2010-12-07 00:50:00.000,-88.11006931955178,40.09049721229994,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405368.99999997887,4438391.999999986,"16N","Central Standard Time",2010-12-06 18:50:00.000
1006443924,true,2010-12-07 03:10:00.000,-88.1100669778912,40.090353084826376,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405368.99999997916,4438375.999999985,"16N","Central Standard Time",2010-12-06 21:10:00.000
1006443925,true,2010-12-07 06:06:00.000,-88.10849011869593,40.084259830444886,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405494.9999999789,4437697.999999986,"16N","Central Standard Time",2010-12-07 00:06:00.000
1006443926,true,2010-12-07 09:30:00.000,-88.11003179269275,40.090353422039776,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405371.9999999791,4438375.999999985,"16N","Central Standard Time",2010-12-07 03:30:00.000
1006443927,true,2010-12-07 11:40:00.000,-88.10997315069402,40.090353984038366,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405376.9999999794,4438375.999999985,"16N","Central Standard Time",2010-12-07 05:40:00.000
1006443928,true,2010-12-07 15:08:00.000,-88.10997315069402,40.090353984038366,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405376.9999999794,4438375.999999985,"16N","Central Standard Time",2010-12-07 09:08:00.000
1006443929,true,2010-12-07 17:48:00.000,-88.10997315069402,40.090353984038366,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405376.9999999794,4438375.999999985,"16N","Central Standard Time",2010-12-07 11:48:00.000
1006443930,true,2010-12-07 20:49:00.000,-88.10997315069402,40.090353984038366,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405376.9999999794,4438375.999999985,"16N","Central Standard Time",2010-12-07 14:49:00.000
1006443931,true,2010-12-07 23:58:00.000,-88.10997315069402,40.090353984038366,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405376.9999999794,4438375.999999985,"16N","Central Standard Time",2010-12-07 17:58:00.000
1006443932,true,2010-12-08 02:45:00.000,-88.10997315069402,40.090353984038366,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405376.9999999794,4438375.999999985,"16N","Central Standard Time",2010-12-07 20:45:00.000
1006443933,true,2010-12-08 05:45:00.000,-88.10997315069402,40.090353984038366,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405376.9999999794,4438375.999999985,"16N","Central Standard Time",2010-12-07 23:45:00.000
1006443934,true,2010-12-08 08:45:00.000,-88.10997315069402,40.090353984038366,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405376.9999999794,4438375.999999985,"16N","Central Standard Time",2010-12-08 02:45:00.000
1006443935,true,2010-12-08 11:44:00.000,-88.10997315069402,40.090353984038366,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405376.9999999794,4438375.999999985,"16N","Central Standard Time",2010-12-08 05:44:00.000
1006443936,true,2010-12-08 16:12:00.000,-88.10997315069402,40.090353984038366,16.6,"radio-transmitter","Neovison vison","150.151","4","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",405376.9999999794,4438375.999999985,"16N","Central Standard Time",2010-12-08 10:12:00.000
